# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 BankZ_max_failures_allowed=1 BankZ_sector_A_i0=500 beta=0.02 default_seed=17833 eta=0.9 FirmsZ_A_i0=1.0 FirmsZ_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_BankZ_deposits_and_networth=0 threshold_BankZrupt=0 w=1.0
  t,BankZL,BankZA,BankZD,BankZPROFITS,BankZBD,FirmsZK,FirmsZA,FirmsZL,FirmsZPROFITS,FirmsZY,FirmsZR,FirmsZI,FirmsZGAMMA,FirmsZU,FirmsZDK,FirmsZOL,FirmsZGAP_OF_L,FirmsZDL,FirmsZFAIL
274,1825348.871889877,146027.90975119016,1679320.9621386868,-11.11824421276143,0.0,4.517812379151434,91.6349160973458,nan,-20.10587743182579,4.700133935945389,0.0,-544.7592856534748,1.0,0.8803744717567578,-433.01849212430324,1818259.894201195,0.0,-555.9122106380715,0
275,1831652.727641321,146532.21821130568,1685120.5094300155,-10.292009390114716,0.0,4.519726591688566,91.81049279452333,nan,0.1755766971775924,4.702048148482521,0.0,-534.7063469375618,1.0,0.9107787201851667,-443.07143084021595,1825088.8399737454,0.0,-514.6004695057358,0
276,1838206.1066131173,147056.48852904938,1691149.618084068,-10.699394239666562,0.0,4.608188811565444,100.30231862153391,nan,8.491825827010556,4.790510368359399,0.0,-534.7941352861504,1.0,0.9947616366604549,-442.9836424916273,1831384.439630546,0.0,-534.9697119833281,0
277,1844913.3720699432,147593.06976559546,1697320.3023043477,-10.950637480533329,0.0,4.63041047161436,102.55615186120613,nan,2.253833239672301,4.812732028408315,0.0,-539.040048199656,1.0,1.0018785573590676,-438.73772957812196,1837945.73040691,0.0,-547.5318740266664,0
278,1851558.0268461697,148124.64214769358,1703433.3846984762,-10.848415961183282,0.0,4.513384845810568,91.23009628904488,nan,-11.326055572161357,4.695706402604522,0.0,-540.166964819492,1.0,0.8923918776104893,-437.6108129582858,1844645.5592309185,0.0,-542.4207980591641,0
279,1857966.955894071,148637.35647152568,1709329.5994225452,-10.463557629225003,0.0,4.631253434988464,102.64263938880171,nan,11.412543099756858,4.813574991782418,0.0,-534.5039370334113,1.0,1.0109058582900974,-443.27384074436634,1851297.3486707993,0.0,-523.1778814612501,0
280,1864724.3346021867,149177.94676817494,1715546.3878340118,-11.03245503366093,0.0,4.627252222302574,102.23276490229412,nan,-0.40987448650762537,4.809573779096528,0.0,-540.2102085832897,1.0,0.9955473848742312,-437.567569194488,1857701.0833505527,0.0,-551.6227516830465,0
281,1871334.3782136438,149706.7502570915,1721627.6279565522,-10.791907937070569,0.0,4.6292738504522255,102.43965059014104,nan,0.20688568784691608,4.8115954072461795,0.0,-540.0052713400356,1.0,1.0010533628837794,-437.77250643774175,1864467.247062601,0.0,-539.5953968535284,0
282,1877953.2443120726,150236.2595449658,1727716.9847671068,-10.806311997436126,0.0,4.657504408972193,105.37278637376338,nan,2.9331357836223675,4.839825965766148,0.0,-540.1087141839594,1.0,1.0288613432825193,-437.6690635938184,1871073.6884168368,0.0,-540.3155998718063,0
283,1884623.4724308487,150769.8777944679,1733853.594636381,-10.890168357187859,0.0,4.633099974197992,102.83234814542709,nan,-2.5404382283363054,4.815421530991947,0.0,-541.5752820757707,1.0,0.9974336924414432,-436.20249570200707,1877678.9196415916,0.0,-544.5084178593929,0
284,1891211.089083832,151296.88712670657,1739914.2019571254,-10.755292494665323,0.0,4.615368383805771,101.02503766629266,nan,-1.8073104791344066,4.797689940599725,0.0,-540.3050629616023,1.0,0.9915909564970514,-437.4727148161755,1884363.534642178,0.0,-537.7646247332661,0
285,1897796.616775058,151823.72934200463,1745972.8874330535,-10.751881944858011,0.0,4.480427112966855,88.27236689774993,nan,-12.752670768542758,4.662748669760809,0.0,-539.4014077220352,1.0,0.8710032351715468,-438.3763700557425,1890946.3278176754,0.0,-537.5940972429006,0
286,1904169.95369428,152333.5962955424,1751836.3573987377,-10.405448031384424,0.0,4.693495978022067,109.23439410179,nan,20.962027204040098,4.875817534816022,0.0,-533.0250723377638,1.0,1.0799773932201457,-444.75270544001415,1897540.8009991888,0.0,-520.2724015692212,0
287,1911084.6880802906,152886.77504642325,1758197.9130338673,-11.28936226287648,0.0,4.581406104964618,97.65160612544294,nan,-11.582787976347067,4.763727661758573,0.0,-543.5060859397839,1.0,0.9515870512098519,-434.27169183799367,1903889.4147582715,0.0,-564.468113143824,0
288,1917529.8039039874,153402.384312319,1764127.4195916685,-10.522638079505267,0.0,4.585149404626973,98.01783036558129,nan,0.36622424013836197,4.767470961420928,0.0,-537.7146919516105,1.0,0.9634741482648111,-440.06308582616737,1910817.1706660208,0.0,-526.1319039752633,0
289,1924123.538250806,153929.8830600645,1770193.6551907416,-10.765280566236358,0.0,4.646792787163528,104.25009658606602,nan,6.232266220484753,4.829114343957482,0.0,-537.8978040716793,1.0,1.0278863808232979,-439.8799737060983,1917263.1414216687,0.0,-538.2640283118179,0
290,1930827.3042424843,154466.18433939875,1776361.1199030855,-10.944924068048136,0.0,4.567372585466672,96.29078132088218,nan,-7.959315265183859,4.749694142260627,0.0,-541.0139371819222,1.0,0.9426151928659886,-436.76384059585587,1923851.4998702363,0.0,-547.2462034024068,0
291,1937308.4725549652,154984.67780439722,1782323.794750568,-10.58149928568292,0.0,4.570858888398708,96.6270660086667,nan,0.33628468778451603,4.753180445192662,0.0,-537.03427954933,1.0,0.9465253323196565,-440.7434982284478,1930571.4389449365,0.0,-529.074964284146,0
292,1943893.3217105824,155511.46573684659,1788381.8559737357,-10.750774131620137,0.0,4.645457609716595,104.11099709018303,nan,7.483931081516356,4.82777916651055,0.0,-537.2024218932221,1.0,1.0217237011557538,-440.5753558845557,1937050.5574457734,0.0,-537.5387065810069,0
293,1950611.5686123979,156048.92548899184,1794562.643123406,-10.968566370309935,0.0,4.61386707098159,100.87348127692299,nan,-3.237515813260061,4.796188627775545,0.0,-540.9443874339805,1.0,0.9841905494374351,-436.83339034379725,1943623.7819083063,0.0,-548.4283185154967,0
294,1957178.6480053961,156574.2918404317,1800604.3561649644,-10.721762274281808,0.0,4.633270985902757,102.8499351843403,nan,1.9764539074173242,4.815592542696711,0.0,-539.3256295273502,1.0,0.9966471377180623,-438.4521482504275,1950343.5633161103,0.0,-536.0881137140904,0
295,1963821.7043076544,157105.73634461235,1806715.967963042,-10.845806207769531,0.0,4.547631940878701,94.40857830319159,nan,-8.441356881148762,4.729953497672655,0.0,-540.3138564810587,1.0,0.9238203832833838,-437.46392129671864,1956922.5849797209,0.0,-542.2903103884765,0
296,1970285.4391168552,157622.83512934842,1812662.6039875068,-10.55303642318672,0.0,4.6080410790832955,100.28750180552815,nan,5.878923502336619,4.79036263587725,0.0,-536.0931780404844,1.0,0.9913077341849301,-441.68459973729307,1963561.2235922518,0.0,-527.651821159336,0
297,1976960.605767207,158156.84846137656,1818803.7573058305,-10.898231265879792,0.0,4.578349367130827,97.35356651301315,nan,-2.9339352925150126,4.760670923924782,0.0,-539.032639791653,1.0,0.9511992068972648,-438.74513798612463,1970007.9153565068,0.0,-544.9115632939896,0
298,1983509.8445436568,158680.78756349254,1824829.0569801643,-10.692634737057606,0.0,4.574718391752142,97.00071908779499,nan,-0.3528474252182229,4.757039948546096,0.0,-537.5656721453953,1.0,0.9493819496402588,-440.2121056323822,1976697.6698401524,0.0,-534.6317368528803,0
299,1990088.5404559986,159207.0832364799,1830881.4572195187,-10.740728020151364,0.0,4.713540418700722,111.44602786671877,nan,14.44530877892385,4.895861975494677,0.0,-537.3892484327864,1.0,1.1007547356235203,-440.38852934499124,1983244.6740026146,0.0,-537.0364010075682,0
300,1996936.9912981126,159754.959303849,1837182.0319942636,-11.181144232023444,0.0,4.576967907235719,97.21916931877061,nan,-14.226858547948206,4.759289464029673,0.0,-544.6119028222482,1.0,0.9299680208616175,-433.16587495552943,1989818.9324192759,0.0,-559.0572116011722,0
301,2003347.0685818659,160267.76548654927,1843079.3030953165,-10.465432300006514,0.0,4.580585688997039,97.57152404331917,nan,0.35235472454860073,4.762907245790994,0.0,-537.4984735482743,1.0,0.9675737006250632,-440.2793042295036,1996683.038975923,0.0,-523.2716150003257,0
302,2009937.8994008962,160795.0319520717,1849142.8674488245,-10.760540112701937,0.0,4.648996896089587,104.4801285691411,nan,6.908604525821892,4.831318452883541,0.0,-537.6746509105483,1.0,1.0230617209218145,-440.1031268672294,2003075.781707366,0.0,-538.0270056350969,0
303,2016651.3594827119,161332.10875861696,1855319.250724095,-10.960751153985623,0.0,4.60745927718296,100.22917131643779,nan,-4.250957252703281,4.789780833976915,0.0,-541.1289531734595,1.0,0.9787858648192548,-436.64882460431824,2009668.9749485827,0.0,-548.0375576992811,0
304,2023202.0778195686,161856.16622556548,1861345.911594003,-10.695050345888093,0.0,4.575658753467805,97.09197775176908,nan,-3.137193564668689,4.757980310261759,0.0,-539.0034745471075,1.0,0.9482186137825934,-438.77430323067017,2016395.2044937965,0.0,-534.7525172944047,0
305,2029747.2244510213,162379.7779560817,1867367.4464949395,-10.685953684002097,0.0,4.594629307939423,98.9514482319975,nan,1.85947048022837,4.776950864733378,0.0,-537.4348777647734,1.0,0.9679902398157766,-440.3429000130043,2022959.5766505417,0.0,-534.2976842001049,0
306,2036364.969473713,162909.19755789705,1873455.771915816,-10.804481669702318,0.0,4.700953446972539,110.05205124107398,nan,11.100603009076465,4.883275003766493,0.0,-538.3646130048878,1.0,1.0840479405498928,-439.41316477289007,2029481.8804691492,0.0,-540.2240834851159,0
307,2043163.9095633142,163453.11276506513,1879710.796798249,-11.100310350370044,0.0,4.707164234002414,110.73768806169848,nan,0.6856368206244938,4.889485790796368,0.0,-543.9149145094257,1.0,1.0718910899648282,-433.8628632683518,2036101.945833205,0.0,-555.0155175185022,0
308,2049839.4658426358,163987.15726741086,1885852.308575225,-10.898867394807251,0.0,4.6040676291540565,99.88980507584293,nan,-10.847882985855456,4.786389185948011,0.0,-544.257732919738,1.0,0.9649063195467984,-433.52004485803957,2042895.2635262844,0.0,-544.9433697403625,0
309,2056307.2932210364,164504.58345768292,1891802.7097633535,-10.559718168819096,0.0,4.533186737485362,93.05462976182491,nan,-6.835175314018086,4.715508294279316,0.0,-538.8337914268103,1.0,0.9098809860933998,-438.94398635096735,2049590.8528627262,0.0,-527.9859084409547,0
310,2062782.410819621,165022.5928655697,1897759.8179540513,-10.571620569115664,0.0,4.708795009160609,110.91842366197456,nan,17.863793900149687,4.891116565954563,0.0,-535.4162037698013,1.0,1.0931269625733497,-442.3615740079764,2056061.2212383263,0.0,-528.5810284557832,0
311,2069669.5065287168,165573.56052229734,1904095.9460064194,-11.24423789240052,0.0,4.723836866350932,112.59945396398946,nan,1.6810303020149255,4.906158423144887,0.0,-544.3481007198761,1.0,1.0896816771115119,-433.42967705790153,2062517.1090031373,0.0,-562.211894620026,0
312,2076368.659694335,166109.4927755468,1910259.166918788,-10.937392923457974,0.0,4.672254235394744,106.93853556020964,nan,-5.660918403779874,4.854575792188698,0.0,-545.1886158708835,1.0,1.0312734185522645,-432.58916190689393,2069402.8875961846,0.0,-546.8696461728987,0
313,2082943.2008630831,166635.45606904666,1916307.7447940365,-10.733944765304273,0.0,4.751517681808076,115.75983787647952,nan,8.821302316269854,4.93383923860203,0.0,-542.3581566689936,1.0,1.1269079120302272,-435.4196211087841,2076113.42066797,0.0,-536.6972382652136,0
314,2089749.1797123402,167179.93437698722,1922569.245335353,-11.111802202867967,0.0,4.5932591070189845,98.81595771236667,nan,-16.943880164112837,4.7755806638129386,0.0,-546.7688078271289,1.0,0.9501305955474716,-431.00896995064903,2082674.284407765,0.0,-555.5901101433983,0
315,2096135.7538102071,167690.86030481657,1928444.8935053905,-10.427059751619186,0.0,4.645630571723934,104.12900589460038,nan,5.313048182233714,4.827952128517889,0.0,-538.2968677450722,1.0,1.0257082315465669,-439.48091003270554,2089496.724451412,0.0,-521.3529875809593,0
316,2102827.517700435,168226.2014160348,1934601.3162844004,-10.925328800368455,0.0,4.5951935258055725,99.00729416012503,nan,-5.1217117344752605,4.777515082599528,0.0,-540.9533918361891,1.0,0.962538666042768,-436.8243859415888,2095868.964410367,0.0,-546.2664400184227,0
317,2109360.0852973075,168748.8068237846,1940611.278473523,-10.66541648468952,0.0,4.7187982180538866,112.03353185556045,nan,13.026237695435373,4.901119774847841,0.0,-538.3925359689513,1.0,1.1006881027629116,-439.38524180882615,2102568.805683479,0.0,-533.270824234476,0
318,2116194.7509805816,169295.58007844654,1946899.170902135,-11.158637850242092,0.0,4.613980464188749,100.88492029302334,nan,-11.148611562537123,4.796302020982704,0.0,-544.905654816669,1.0,0.9772090468590572,-432.8721229611085,2109092.3021882083,0.0,-557.9318925121046,0
319,2122664.9895146247,169813.19916116996,1952851.7903534546,-10.563654749457264,0.0,4.581927398895307,97.70252458562724,nan,-3.1823957073961218,4.764248955689262,0.0,-539.3313490354005,1.0,0.9527196219364881,-438.44642874237724,2115942.61104771,0.0,-528.1827374728632,0
320,2129213.322019185,170337.06576153482,1958876.2562576502,-10.691155109486129,0.0,4.6078725521413535,100.2706020836031,nan,2.5680774979758993,4.790194108935308,0.0,-537.7401511817025,1.0,0.9796836760391888,-440.03762659607537,2122396.7845650995,0.0,-534.5577554743064,0
321,2135847.8272951846,170867.82618361476,1964980.0011115698,-10.831845348573331,0.0,4.593883718186344,98.87769854306606,nan,-1.3929035405370684,4.776205274980299,0.0,-539.0241899306903,1.0,0.9638151663896543,-438.7535878470874,2128947.199532402,0.0,-541.5922674286666,0
322,2142425.27901928,171394.02232154238,1971031.2566977376,-10.738696692397696,0.0,4.652350214297086,104.83107176985074,nan,5.953373226784665,4.83467177109104,0.0,-538.3277381604219,1.0,1.0247890515890585,-439.4500396173558,2135581.895840503,0.0,-536.9348346198848,0
323,2149129.1870447877,171930.334963583,1977198.8520812048,-10.945155960011977,0.0,4.748756890710717,115.44068989979598,nan,10.609618129945321,4.931078447504672,0.0,-541.304424773814,1.0,1.119998351994677,-436.4733530039636,2142150.1112403753,0.0,-547.2577980005989,0
324,2155955.117981403,172476.40943851226,1983478.7085428908,-11.144377039374646,0.0,4.65822361138718,105.44859799488,nan,-9.992091904916007,4.840545168181135,0.0,-546.6092338387871,1.0,1.0149366686724342,-431.1685439389906,2148851.189983194,0.0,-557.2188519687323,0
325,2162467.4764071745,172997.39811257398,1989470.0782946006,-10.63242191962825,0.0,4.657148665786826,105.33530738992955,nan,-0.11329060495047605,4.839470222580781,0.0,-541.6131878863288,1.0,1.0261385683686983,-436.1645898914489,2155692.8088299613,0.0,-531.6210959814125,0
326,2169100.1562439166,173528.01249951334,1995572.1437444033,-10.82886503957806,0.0,4.573329192360743,96.86605930417409,nan,-8.469248085755432,4.7556507491546975,0.0,-541.5565425838536,1.0,0.9384222967400521,-436.2212351939241,2162200.8952005394,0.0,-541.443251978903,0
327,2175578.6014569947,174046.2881165596,2001532.313340435,-10.577053409104408,0.0,4.644304587499169,103.99102397658407,nan,7.1249646724099245,4.826626144293123,0.0,-537.3219185409755,1.0,1.0218426258236275,-440.45585923680187,2168837.046675935,0.0,-528.8526704552204,0
328,2182291.7161849784,174583.33729479826,2007708.37889018,-10.960187310991811,0.0,4.68685160563499,108.51100600118515,nan,4.5199820246010765,4.869173162428945,0.0,-540.8844008771808,1.0,1.0593941070936217,-436.8933769005969,2175291.4000220373,0.0,-548.0093655495906,0
329,2189000.6047654264,175120.0483812341,2013880.5563841923,-10.95328747828165,0.0,4.716642743978951,111.79230655296104,nan,3.281300551775902,4.898964300772906,0.0,-543.1443918894814,1.0,1.084499780082122,-434.6333858882962,2182018.193993897,0.0,-547.6643739140825,0
330,2195714.4174637096,175657.1533970968,2020057.2640666128,-10.961326854342902,0.0,4.66429029868878,106.0902660971389,nan,-5.70204045582215,4.846611855482735,0.0,-544.7850421653693,1.0,1.0281018203905836,-432.99273561240835,2188726.1716453987,0.0,-548.0663427171451,0
331,2202283.259236858,176182.66073894865,2026100.5984979095,-10.724639629632717,0.0,4.55458929891207,95.0677028077195,nan,-11.022563289419363,4.736910855706024,0.0,-541.9340219374579,1.0,0.92540119974276,-435.8437558403195,2195457.8403316457,0.0,-536.2319814816359,0
332,2208719.4114051494,176697.55291241195,2032021.8584927374,-10.50800354006659,0.0,4.567525287532457,96.30548624481347,nan,1.2377834370939294,4.749846844326412,0.0,-536.4227402927488,1.0,0.9472280488920881,-441.35503748502913,2202031.6613580557,0.0,-525.4001770033294,0
333,2215313.3342443933,177225.06673955146,2038088.2675048418,-10.765588308967791,0.0,4.5920601344674745,98.69755108874872,nan,2.3920648439353327,4.77438169126143,0.0,-537.0416320112956,1.0,0.9703243175235138,-440.73614576648214,2208465.0775520834,0.0,-538.2794154483895,0
334,2221936.04842804,177754.8838742432,2044181.1645537969,-10.812594585543968,0.0,4.683577260385329,108.15628456130399,nan,9.45873347255522,4.865898817179284,0.0,-538.2376644332635,1.0,1.0611479382611861,-439.5401133445144,2215051.222984233,0.0,-540.6297292771984,0
335,2228703.2640449055,178296.26112359244,2050407.002921313,-11.048515292841921,0.0,4.6986899072989115,109.80322577632184,nan,1.6469412150178726,4.881011464092866,0.0,-542.9670311695407,1.0,1.0665008031404524,-434.8107466082369,2221664.501238266,0.0,-552.425764642096,0
336,2235384.8727215575,178830.7898177246,2056554.082903833,-10.908748859841351,0.0,4.605194962268523,100.00247765873655,nan,-9.800748117585298,4.787516519062477,0.0,-543.7905017770499,1.0,0.9700621238072102,-433.98727600072795,2228429.312982962,0.0,-545.4374429920675,0
337,2241866.2176216673,179349.29740973338,2062516.920211934,-10.581787592013434,0.0,4.633059986486053,102.8282361973257,nan,2.8257585385891377,4.815381543280008,0.0,-538.8901277182572,1.0,1.014696997590577,-438.8876500595207,2235114.4488771157,0.0,-529.0893796006717,0
338,2248519.544999362,179881.56359994898,2068637.981399413,-10.862575310522816,0.0,4.610859694510263,100.57057245148732,nan,-2.257663745838375,4.793181251304217,0.0,-540.3030069875514,1.0,0.9782418838990549,-437.47477079022593,2241606.216608725,0.0,-543.1287655261408,0
339,2255096.7722636294,180407.74178109036,2074689.030482539,-10.738330227375878,0.0,4.5304420207561025,92.79957135444427,nan,-7.771001097043041,4.7127635775500565,0.0,-539.1741751146326,1.0,0.9084106303616835,-438.60360266314524,2248257.3736287206,0.0,-536.9165113687939,0
