# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 BankY_max_failures_allowed=1 BankY_sector_A_i0=500 beta=0.02 default_seed=12955 eta=0.0001 FirmsY_A_i0=1.0 FirmsY_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_BankY_deposits_and_networth=0 threshold_BankYrupt=0 w=1.0
  t,BankYL,BankYA,BankYD,BankYPROFITS,BankYBD,FirmsYK,FirmsYA,FirmsYL,FirmsYPROFITS,FirmsYY,FirmsYR,FirmsYI,FirmsYGAMMA,FirmsYU,FirmsYDK,FirmsYOL,FirmsYGAP_OF_L,FirmsYDL,FirmsYFAIL
862,112421894329142.48,8993751546331.398,103428142782811.1,-12977063.567711838,256.1274484742201,19.560374487652716,231848879.03905916,18.206648222002062,125327568.74044822,19.74269604444667,0.06941965502610742,-251417526.65622512,1.049528447119041,0.895036464114783,47100786.9313114,112420181416694.64,0.0,-129189157.81161243,18
863,112424966991242.94,8993997359299.436,103430969631943.5,-18055615.045991216,970.5584200427693,19.8640285984734,408035463.85054094,16.553088062658137,176186310.684033,20.046350155267355,0.07084993376680288,-198799763.05609247,1.0330967428341855,1.0085116543492472,113781415.43010193,112421889885897.25,0.0,-243395661.42353168,14
864,112429187568854.22,8994335005508.338,103434852563345.88,-45235663.9755726,473.3426670096772,20.47856636575872,782932158.4023274,8.94121234821344,374895709.99336696,20.660887922552675,0.11877457525807188,-220148302.4786579,1.0558106717218438,1.0358961260920203,203335827.35798076,112424947655893.08,0.0,-380891944.3388892,15
865,112438272633332.52,8995061810666.602,103443210822665.9,-44499524.16883331,6368848.892097809,20.512259655196896,798465444.8731005,16.240633250470275,15532798.128105737,20.69458121199085,0.05721241601534551,-391473040.52985483,1.1088672350182802,0.9428776838699615,391466462.12834346,112429178905110.33,0.0,-766362808.6782118,21
866,112443256484703.95,8995460518776.316,103447795965927.64,-26272116.93133711,291.860924061275,21.14935311145525,1531247271.8307943,8.873040428551628,726412957.0655977,21.331674668249207,0.06182344740204712,-402645991.8370595,1.038824095296179,0.9777847833609082,402409719.4950986,112438267373615.16,0.0,-424952035.3974987,18
867,112460520954467.55,8996841676357.404,103463679278110.14,-116923285.37336434,346.8679663403306,20.95434207369382,1253912011.2601671,15.614457373053563,-277335570.4315516,21.136663630487774,0.07795815798238492,-765629901.0456153,1.0413693379907794,0.926364903678085,765624289.4233105,112443253936431.0,0.0,-1492037116.426544,16
868,112464585749177.95,8997166859934.236,103467418889243.72,-25441063.511695582,150.5773457701877,20.131449631932174,553144838.514791,12.08157418761623,-700767535.6133438,20.31377118872613,0.07275832982460136,-633221768.8192714,1.039014788125386,1.0470380558895502,626733421.9952117,112460518088326.4,0.0,-349846256.8046098,10
869,112464328098048.92,8997146247843.914,103467181850205.0,-22032996.211836968,1121.6941081923087,21.410226232518706,1562117311.737039,19.868886700223875,1008972312.6449026,21.59254778931266,0.07359875320023165,-276761841.0314651,1.0492092697813258,0.9816671809252417,276559485.92829305,112464585611112.75,0.0,424181552.12981224,19
870,112485711582507.9,8998856926600.633,103486854655907.28,-122251170.12473708,16054.69840607567,17.984830831614552,64585890.00643049,11.35730328316119,-1497532562.4247165,18.167152388408507,0.06782481161087803,-1218962174.2880216,1.052271253649906,1.0195809878737032,768698881.9701059,112464318287710.45,0.0,-1802393843.0831473,16
871,112483736930889.67,8998698954471.174,103485037976418.5,-357334.7549223044,165890885.88975462,21.00756195375575,-144654369.12914866,21.11089328197744,-209256329.8339854,21.189883510549706,0.04915523889343332,-32378228.606364775,1.0364410136187125,1.0148363975435555,32299034.12673789,112485685911971.33,0.0,1465213028.2798116,13
872,112483999365643.16,8998719949251.453,103485279416391.7,-1224567.4526676345,367.7440855442645,15.675195829058968,6401982.6590294605,9.890032177301002,-14834547.10157645,15.857517385852923,0.05559454440998874,-11305376.55855078,1.0318417253286063,0.9701131723402643,10557517.918709427,112483734807161.31,0.0,-21995429.637023054,19
873,112484181050974.05,8998734484077.924,103485446566896.12,12018807.488504786,998.0863549473336,16.66285008968003,3093323.650810025,16.46512098740247,-3309045.7523049805,16.845171646473982,0.12621061244249596,-3220159.1729770615,1.040506432021201,0.9276662790589475,3201482.354401373,112483999129759.52,0.0,11633073.759083718,19
874,112484368652216.84,8998749492177.348,103485619160039.5,-431118.76342523453,17373349.830995113,nan,-16647778.54406382,15.473507171079081,-19742119.281228803,nan,0.09735419717426093,-16612161.775969483,1.1028455453665507,0.945327836140713,629361.7723706784,112484173460945.17,0.0,841663.091361471,16
875,112484374088580.42,8998749927086.434,103485624161493.98,-215189.60423249283,127.98502674437898,14.101374715671605,1322085.8381157408,9.085435749143011,596498.5511844503,14.28369627246556,0.332092136882821,-402468.09265183203,1.077930163485594,1.0696760811355082,362081.4978558344,112484368419966.83,0.0,-637249.8862568657,17
876,112484389124769.14,8998751129981.531,103485637994787.61,-58640.26658943067,957.1360474209454,14.492237457752925,1965832.5616667666,7.3746494999267425,643601.7385242813,14.674559014546878,0.04668346541966786,-669413.935497561,1.3018790648627327,1.0154995014586377,661430.4515457477,112484373728136.88,0.0,-1257555.804015099,22
877,112484408383132.52,8998752670650.602,103485655712481.9,-90112.24220038785,83.99425716990788,14.062727500267387,1277202.137131716,8.08786484123965,-689609.560582471,14.245049057061342,0.05525359398584832,-983954.8631087482,1.0275850873581454,0.9435348699185445,984257.6058670077,112484388664580.77,0.0,-1627305.1910313277,19
878,112484416901566.5,8998753352125.32,103485663549441.19,-54647.20622064178,839.8796491873692,14.722075126535781,1687202.7209905128,13.578014165823918,409897.58960162796,14.904396683329736,0.05971309008414958,-640906.4135564317,1.033809696720955,0.9889639786016315,639494.1271336597,112484408174336.36,0.0,51628.16372599356,18
879,112484432528492.19,8998754602279.375,103485677926212.81,-65241.448036257745,599.1604428576617,15.170194784538936,3219069.281595589,13.394628756300175,1531008.6809558894,15.35251634133289,0.049171292365721514,-1644745.5272881289,1.0411652844482262,0.9976580932369122,830251.8675908577,112484416499418.31,0.0,-1269261.1286057644,19
880,112484471117049.8,8998757689363.984,103485713427685.81,-258998.4361570304,251.98150568972176,15.014529258135637,3177061.972152822,11.84795751105657,-42625.46988562818,15.196850814929592,0.07841507971251258,-2282915.579350605,1.024953918881819,0.9976231373688692,1592089.59955924,112484431301393.16,0.0,-3160019.97742735,12
881,112484498432627.25,8998759874610.18,103485738558017.06,-166609.74815271416,431279.5996283588,15.40821913875462,3707995.1075542388,14.005348814395095,530669.153895727,15.590540695548574,0.05996306595546399,-1728165.2923615335,1.0476229277684626,0.9940307193349142,1583451.7133986799,112484470127574.4,0.0,-1556894.280751278,15
882,112484539710274.23,8998763176821.94,103485776533452.3,-244430.7054906634,23306.218232799994,15.41390954915222,4747307.989956128,12.195016401767047,608018.282773533,15.596231105946174,0.07956136906461724,-2691940.2538563195,1.0463062318447267,0.9147652441003908,2052214.7999551722,112484497709795.4,0.0,-3324925.775560494,21
883,112484577959335.03,8998766236746.803,103485811722588.23,-387289.5131835878,43957.0971508663,16.170081399845337,10504897.328790009,10.26500006416699,5734262.120601078,16.352402956639292,0.12090568809714444,-2566131.3832844594,1.0632976323398833,1.033621389646502,2359715.007401838,112484538916905.89,0.0,-3353209.90616573,19
884,112484680945772.34,8998774475661.787,103485906470110.56,-3072722.562503251,2140.283573747572,16.63269030564336,16720176.247294735,9.15124091736602,6171302.821353874,16.815011862437316,0.27236882329289464,-5306643.585379489,1.0990949861155705,0.9753141789050748,5270791.442821976,112484575224501.92,0.0,-11278712.174106723,21
885,112484855013614.77,8998788401089.182,103486066612525.58,-778273.136265776,596.9045600777896,17.30291176590914,32531845.102082975,12.0377093855235,15809507.571214495,17.485233322703095,0.052502009490300955,-8365965.661183755,1.225578685638396,1.0931215177486118,8361948.065416033,112484677617969.44,0.0,-14535723.045864558,16
886,112485229820021.92,8998818385601.754,103486411434420.17,-2104695.4377868827,77.36973025382123,17.060899557251037,25671082.780811567,6.416091799259796,-6861375.225831487,17.243221114044992,0.06560849585736869,-16438162.8187038,1.039265491898632,1.0971061915493177,16263138.883112013,112484848016314.97,0.0,-32079946.60834672,14
887,112485447057534.03,8998835764602.723,103486611292931.31,-1106832.9598222903,846151.2989858622,16.749889704869457,5451549.168576527,16.407646391724548,-20219624.981965277,16.93221126166341,0.05725720240052409,-12835240.054032914,1.055529679947196,0.9412856022975811,12836444.901856568,112485228594426.33,0.0,-5973502.8855753895,12
888,112485330201640.08,8998826416131.207,103486503785508.88,-27989.34625002697,9742397.537566565,14.240720778711086,-8560701.899096563,16.127116233313536,-14858414.366658946,14.423042335505041,0.06321761303787816,-3157665.2181083453,1.0327997620652236,0.9820258919161126,3149294.7007254246,112485445955899.33,0.0,9669784.636314591,14
889,112485341422560.95,8998827313804.877,103486514108756.08,-111902.68903647571,104.00366036862624,13.800749253534777,974744.5972235083,9.268846261629076,-206965.04124649844,13.98307081032873,0.11013434748714998,-655618.5686111879,1.0364617944611154,1.069486994021832,591005.9786887007,112485329986343.64,0.0,-997823.214054515,8
890,112485345014912.12,8998827601192.97,103486517413719.16,-121869.24892571598,2943.4924340526723,14.330703366459668,1534764.0991357663,11.843646376482319,559907.4982518895,14.513024923253623,0.2268430916203627,-497154.52853871963,1.0901587919494897,0.9127717391760645,488156.411139956,112485341284376.0,0.0,-279880.0844193466,16
891,112485361155358.67,8998828892428.693,103486532262929.98,-68521.92695971619,5083.3393935438835,13.763145471205952,938949.7485055262,9.21359449141392,-598773.8430642929,13.945467027999907,0.050487847208833356,-902172.44144532,1.2028687187286966,0.9165462296417777,766699.6214104675,112485344721079.81,0.0,-1346889.3331888658,17
892,112485361994450.61,8998828959556.049,103486533034894.56,-38356.95765620159,89547.88992101124,13.719996725554205,594050.5480843239,12.659868260196644,-349999.53981474595,13.90231828234816,0.13316883258865972,-473523.0757395324,1.0308394131631406,1.0472485768638926,472910.60321029037,112485360988876.44,0.0,119843.92422248007,15
893,112485369836907.5,8998829586952.6,103486540249954.9,-45211.59880652503,107.15914233969384,13.541800374368211,757776.8877593506,7.928613624075857,74163.44975401502,13.724121931162165,0.06803187768035575,-489851.7753560923,1.048764344684311,0.9931159091296875,339333.2199757518,112485361724424.48,0.0,-662218.6931742075,13
894,112485377736367.81,8998830218909.426,103486547517458.39,-10308.79786168669,2357.1602229818013,14.236712196692949,1332089.7132727858,12.16369626410832,574192.6663710963,14.419033753486904,0.044501994675526936,-380759.47137918026,1.0584664087719757,0.9842768353820014,379718.50744530605,112485369621005.05,0.0,-452713.7816194668,16
895,112485392501534.95,8998831400122.797,103486561101412.16,-98206.86377987861,132.77222706880647,14.846086368848406,2792803.3537807465,9.19784559235715,1458340.4802849793,15.028407925642359,0.07784274444923737,-860520.4118940692,1.0337056228890633,1.0587125150195065,659988.4037988235,112485377270173.22,0.0,-1252910.7406023983,14
896,112485426507327.75,8998834120586.22,103486592386741.53,-136971.40781282718,688.0496152834357,15.332948656528007,4557413.284538056,8.043442401992777,1764463.1585302406,15.515270213321962,0.04802945908813153,-1405621.1073664373,1.055338275042462,0.9496466166382774,1397093.1996883655,112485391577846.97,0.0,-2854419.172408152,17
897,112485473670515.5,8998837893641.24,103486635776874.27,-312591.6672092092,5219.751190509063,15.478126458888163,5227604.762493724,10.725070346244348,669486.4283403835,15.660448015682118,0.07607163128772516,-2280345.3085525585,1.0367935839563756,0.9873441775817011,2279847.4467426273,112485425218457.38,0.0,-4045140.260506667,11
898,112485515442804.64,8998841235424.371,103486674207380.27,-256342.3650796082,278151.3882122284,16.158341862524505,9798972.361331817,13.323994453983628,4566136.847647595,16.34066341931846,0.0660496742639402,-2654386.035534565,1.0698967077923605,0.9466428911844245,2616858.172136266,112485472790622.06,0.0,-3293132.109026985,18
899,112485634363115.47,8998850749049.238,103486783614066.23,-669751.8270025454,8585.666537062967,16.46966250594667,14199480.741763785,9.506504116343365,4122338.9922197317,16.651984062740624,0.06572812169439589,-5068490.1349306675,1.0469465325276095,0.9751280932784613,5039224.6678713,112485514415046.23,0.0,-10177025.707758596,26
900,112485763615429.2,8998861089234.336,103486902526194.88,-906172.1862513478,538.1038128002713,17.237029229581186,30610540.267176535,8.582030434518035,16402447.8588757,17.41935078637514,0.08055632311220456,-7103650.744039091,1.0408592563525036,0.9606382467180665,7104926.707445126,112485633113036.88,0.0,-11241414.010424472,27
901,112486139612543.36,8998891169003.469,103487248443539.89,-2146774.194267276,118.1310674876353,14.397734445444264,1271914.4805152437,13.157924167739665,-29339190.890474096,14.58005600223822,0.06602798763982444,-15308515.90517971,1.0430733575238917,1.0218149008613648,15306310.84297718,112485762388437.62,0.0,-31708264.723304875,18
902,112520344593478.34,9001627567478.268,103518717026000.08,2735436732.634416,230.84679312258046,17.37503372819121,5481776.956694876,17.20546690614787,4209726.345112145,17.557355284985164,0.9963768498264439,-1154260.7576252138,1.044476077231578,0.9592264287437433,635744.8280493546,112486139223224.44,0.0,28702706.687273383,15
903,112501027948669.38,9000082235893.55,103500945712775.83,-796445.4359249807,2368190395.1667185,nan,-2366072963.5861287,16.870559027162262,-2371554986.3896165,nan,0.08283871675640284,-34557887.07210476,1.981414577111051,1.051785875813199,588167.6466223496,112519975493933.55,0.0,-9104033.604179665,16
904,112501052940475.8,9000084235238.064,103500968705237.73,-118266.71594215634,295.1534217128225,14.35355174945498,1598436.0286753196,11.645818606856357,-519011.5519147649,14.535873306248934,0.05566461099419529,-1533007.972214425,1.0502504932707069,0.9339739985334857,1039846.9901441019,112501027427717.11,0.0,-2059154.1250364466,18
905,112501074466841.98,9000085957347.36,103500988509494.62,186972.2073802691,350.0604540851587,15.366024493784176,3364520.8011961924,14.115149410132043,1765771.6190991593,15.54834605057813,0.0902318707885078,-912945.3805967176,1.0298990544340354,1.0349727469139798,799380.2768304263,112501052763982.23,0.0,-281952.52178046375,15
906,112501127728447.88,9000090218275.83,103501037510172.05,-509998.9005559626,80.74589539464633,15.315658396846885,4478284.024775978,8.310823775731167,1113398.1631257024,15.49797995364084,0.14134295501145705,-3279613.328301906,1.0599462344770372,1.057398644712382,1434163.4958964179,112501073218048.66,0.0,-3697017.8551546847,13
907,112501168820835.08,9000093505666.807,103501075315168.27,-255094.40402171318,729309.495353741,15.724023824795312,5857808.4395046495,13.69362285955094,1379430.6688332728,15.906345381589267,0.060027619059688446,-2243781.0575449583,1.1118970059150435,1.0618234559905568,2238613.972791378,112501126980508.7,0.0,-3353323.300131045,14
908,112501235290446.7,9000098823235.736,103501136467210.97,-277713.0743245671,710.6501938636076,15.31502913145537,4471808.039330658,8.952080699558614,-2115323.895527733,15.497350688249325,0.04968066869460581,-3306625.1371338535,1.0427830705742318,0.9181629384172747,3294175.8913204405,112501167975010.83,0.0,-5587630.482455006,18
